0,1,2
Q9C098,DAVIS11338033,1
O75914,DAVIS11364421,0
Q13233,DAVIS4908365,0
P42336,DAVIS11427553,0
E9PF82,DAVIS24779724,0
Q15418,DAVIS11717001,0
Q13470,DAVIS126565,1
H7C560,DAVIS6450551,0
P07949,DAVIS10127622,0
Q9BYT3,DAVIS11314340,1
P32298,DAVIS11314340,1
P51813,DAVIS156422,0
P51617,DAVIS16007391,0
P29322,DAVIS9915743,0
P35968,DAVIS9933475,1
P42681,DAVIS644241,0
P04049,DAVIS11314340,0
O00444,DAVIS9915743,0
Q9BQI3,DAVIS11712649,0
Q92630,DAVIS5291,0
O00329,DAVIS42642645,0
P31749,DAVIS6918454,0
P21802,DAVIS9915743,0
Q9UQM7,DAVIS11485656,0
Q5S007,DAVIS123631,0
O95835,DAVIS11409972,1
P20794,DAVIS6918454,0
Q9BRS2,DAVIS5494449,1
P24941,DAVIS216239,1
P53671,DAVIS51004351,0
P15735,DAVIS11656518,0
Q96RR4,DAVIS10113978,0
Q9UBE8,DAVIS10127622,0
Q86UE8,DAVIS9933475,0
Q13882,DAVIS16725726,0
P51957,DAVIS44150621,1
P36888,DAVIS16722836,1
O14578,DAVIS176167,0
Q8TDR2,DAVIS24779724,0
Q8IY84,DAVIS176155,0
P57058,DAVIS9926054,0
Q8TBX8,DAVIS10113978,1
Q12866,DAVIS447077,0
Q12851,DAVIS11364421,0
Q59H18,DAVIS6450551,0
P51817,DAVIS11364421,0
P31152,DAVIS176870,1
P42684,DAVIS25127112,0
P07332,DAVIS11626560,1
P22607,DAVIS10138260,1
P57078,DAVIS6918454,0
Q9P289,DAVIS9915743,1
P33981,DAVIS123631,0
Q9NYL2,DAVIS42642645,1
P00519,DAVIS6918454,0
P00519,DAVIS9809715,1
P36888,DAVIS24180719,1
Q5S007,DAVIS3062316,0
Q9NWH9,DAVIS44259,1
Q8N752,DAVIS24889392,0
U3KQB3,DAVIS11626560,0
P43405,DAVIS11717001,0
Q6P3R8,DAVIS10461815,0
P33981,DAVIS10127622,0
Q9BRS2,DAVIS11984591,1
O75460,DAVIS10113978,0
Q8IWQ3,DAVIS3062316,0
P48736,DAVIS16725726,0
P21802,DAVIS176870,0
Q8NE63,DAVIS5328940,1
P36896,DAVIS3038525,0
Q86Z02,DAVIS51004351,0
Q99640,DAVIS11427553,0
Q15569,DAVIS9809715,0
O96017,DAVIS5328940,1
Q00535,DAVIS11409972,1
Q00537,DAVIS11717001,0
P23458,DAVIS16725726,0
P22607,DAVIS216239,1
O15075,DAVIS24180719,1
Q9H4B4,DAVIS44150621,0
Q16584,DAVIS9915743,1
Q13163,DAVIS9926054,0
Q9NWH9,DAVIS25243800,0
P42336,DAVIS11712649,0
Q06418,DAVIS44150621,1
P29376,DAVIS10127622,0
P23458,DAVIS9926791,1
A0A0B4J1T8,DAVIS216239,1
O00329,DAVIS447077,0
O15075,DAVIS11364421,1
Q13705,DAVIS11984591,0
Q06418,DAVIS11712649,1
O95382,DAVIS11427553,0
P54753,DAVIS10127622,0
P31152,DAVIS11234052,0
Q15569,DAVIS51004351,0
Q07002,DAVIS51004351,0
Q8N4C8,DAVIS24779724,0
Q5S007,DAVIS10138260,1
P42345,DAVIS447077,0
P51957,DAVIS42642645,0
P42336,DAVIS44259,0
Q05397,DAVIS17755052,0
Q9BXA7,DAVIS10461815,1
P19525,DAVIS11338033,0
Q02750,DAVIS11984591,1
Q8IVH8,DAVIS11717001,0
Q13164,DAVIS5329102,1
Q13188,DAVIS17755052,0
P08922,DAVIS9929127,0
Q9Y2K2,DAVIS176870,0
P42336,DAVIS16007391,0
P10721,DAVIS156414,1
P00519,DAVIS16725726,0
P68400,DAVIS11485656,0
P49137,DAVIS24779724,0
P49674,DAVIS10113978,0
Q9BZL6,DAVIS5494449,0
P36897,DAVIS3038522,0
Q9Y2H1,DAVIS4908365,0
O95747,DAVIS11617559,0
O00750,DAVIS5494449,0
Q8N752,DAVIS11234052,0
Q16584,DAVIS11427553,1
Q9NWH9,DAVIS24889392,0
P04626,DAVIS5329102,0
Q9BX84,DAVIS44259,0
Q15831,DAVIS16007391,0
O75676,DAVIS10461815,0
P36888,DAVIS10127622,0
P00533,DAVIS24180719,0
Q9NWH9,DAVIS156414,1
P80370,DAVIS5287969,0
P78362,DAVIS11234052,0
Q9Y2K2,DAVIS176167,0
P57058,DAVIS16007391,0
P09769,DAVIS10461815,1
Q9Y6E0,DAVIS176155,0
P00519,DAVIS9809715,1
P23458,DAVIS11626560,0
O94921,DAVIS24180719,0
Q00537,DAVIS10127622,0
P49759,DAVIS5287969,1
P12931,DAVIS9929127,0
Q9NRH2,DAVIS10138260,1
Q92630,DAVIS24779724,0
P00533,DAVIS16725726,0
Q9UHD2,DAVIS9933475,0
Q13177,DAVIS16725726,1
Q56UN5,DAVIS11314340,1
P06241,DAVIS24779724,0
P07949,DAVIS9915743,0
P00519,DAVIS5329102,1
P07949,DAVIS176155,0
Q6XUX3,DAVIS151194,0
P08922,DAVIS447077,0
Q99640,DAVIS11485656,0
Q16513,DAVIS11626560,0
O75460,DAVIS176167,0
P36888,DAVIS9926054,0
P51817,DAVIS3038525,0
O43293,DAVIS3062316,0
Q96RR4,DAVIS216239,0
P49116,DAVIS447077,0
Q9H0K1,DAVIS51004351,1
Q6P3R8,DAVIS11338033,0
P31152,DAVIS9809715,0
Q8NE63,DAVIS11984591,1
O95819,DAVIS3025986,0
O75460,DAVIS216239,0
P36888,DAVIS9933475,0
Q9Y616,DAVIS16725726,0
Q86Y07,DAVIS10074640,0
Q8N568,DAVIS42642645,0
P00533,DAVIS9915743,1
Q6PHR2,DAVIS5328940,1
Q5S007,DAVIS6450551,1
Q14680,DAVIS11617559,0
P10721,DAVIS9809715,1
Q14680,DAVIS156414,0
P29597,DAVIS16722836,1
Q13233,DAVIS10113978,1
O95382,DAVIS151194,0
Q99640,DAVIS4908365,0
Q9H2G2,DAVIS126565,1
P21802,DAVIS16722836,1
Q8NFD2,DAVIS9933475,0
Q9H422,DAVIS216239,1
Q15208,DAVIS5494449,0
P07947,DAVIS11626560,1
Q06187,DAVIS11364421,0
Q9UEW8,DAVIS9929127,0
P36897,DAVIS11626560,1
P42338,DAVIS9926054,0
P00519,DAVIS123631,1
Q04912,DAVIS25127112,0
E7EPP6,DAVIS156422,0
Q9UQ88,DAVIS24180719,0
O96013,DAVIS176870,0
O75582,DAVIS11656518,0
P45984,DAVIS153999,0
Q9NRP7,DAVIS24779724,0
P48729,DAVIS11617559,0
Q56UN5,DAVIS5329102,1
Q16584,DAVIS11409972,1
Q96NX5,DAVIS3081361,0
P31152,DAVIS11626560,0
Q6DT37,DAVIS4908365,0
P07949,DAVIS44259,1
Q96BR1,DAVIS176155,0
P54764,DAVIS16038120,1
A0A8I3B1S4,DAVIS11712649,1
P00519,DAVIS24779724,0
P24723,DAVIS3038522,0
Q9H2K8,DAVIS10427712,1
P42336,DAVIS11364421,0
O15146,DAVIS9929127,0
Q13705,DAVIS11626560,0
A0A0B4J1T8,DAVIS11712649,1
P19525,DAVIS11364421,1
P36888,DAVIS25243800,1
P42681,DAVIS176167,0
Q8WXR4,DAVIS5494449,0
P27361,DAVIS216239,0
P00533,DAVIS176167,0
O96013,DAVIS9933475,0
P00519,DAVIS216239,1
P17948,DAVIS4908365,1
Q9NRM7,DAVIS5328940,0
Q9UPE1,DAVIS11626560,1
Q9C098,DAVIS9926791,1
P11309,DAVIS3081361,0
Q13554,DAVIS11984591,0
P00533,DAVIS644241,0
Q9UPE1,DAVIS11427553,1
P57078,DAVIS216239,0
O95819,DAVIS216239,1
Q9UPE1,DAVIS11717001,0
P12931,DAVIS11485656,0
Q7L7X3,DAVIS176155,0
Q9NY57,DAVIS24180719,0
Q13546,DAVIS11667893,0
O00506,DAVIS156414,0
Q8TD19,DAVIS17755052,0
Q14680,DAVIS25127112,1
O15146,DAVIS9884685,0
Q9BVS4,DAVIS11427553,1
P53355,DAVIS3062316,0
P36888,DAVIS25243800,1
Q86Y07,DAVIS216239,0
P21127,DAVIS11338033,1
O14730,DAVIS156414,0
O75582,DAVIS3038525,0
P49336,DAVIS9933475,0
Q8TD08,DAVIS9915743,0
Q13188,DAVIS44150621,1
Q8N568,DAVIS123631,0
P00533,DAVIS24779724,0
Q13976,DAVIS3062316,0
P42681,DAVIS11626560,1
P49841,DAVIS9809715,1
P00519,DAVIS10127622,0
O75676,DAVIS25243800,0
O15075,DAVIS9926054,0
Q13554,DAVIS5329102,1
P42681,DAVIS16725726,0
P21802,DAVIS4908365,1
Q9UK32,DAVIS5287969,1
Q8IYT8,DAVIS16038120,1
Q04771,DAVIS9809715,1
Q92918,DAVIS10113978,1
P36888,DAVIS10127622,0
Q8IY84,DAVIS5329102,1
P16234,DAVIS10127622,0
P15735,DAVIS9926054,0
Q8NFD2,DAVIS3062316,0
P53667,DAVIS5328940,0
Q9HC98,DAVIS16007391,0
P49137,DAVIS9929127,0
P31751,DAVIS17755052,0
P53350,DAVIS11984591,1
Q16584,DAVIS10113978,1
P24723,DAVIS9884685,0
P07947,DAVIS25243800,1
O75716,DAVIS11364421,1
Q9UEE5,DAVIS3038522,0
P00533,DAVIS11656518,0
Q13873,DAVIS644241,0
Q6P3R8,DAVIS16722836,1
Q9Y6E0,DAVIS11984591,0
P00533,DAVIS9933475,1
Q13976,DAVIS11338033,0
P42336,DAVIS9809715,0
Q9UKE5,DAVIS153999,0
Q8NEV4,DAVIS156422,0
P53671,DAVIS9929127,0
E9PF82,DAVIS644241,0
P42336,DAVIS51004351,0
Q9NRM7,DAVIS10427712,1
P46734,DAVIS11667893,0
Q04771,DAVIS11314340,0
Q32MK0,DAVIS3038522,0
Q9H3Y6,DAVIS9929127,0
P36888,DAVIS24889392,1
P00519,DAVIS6450551,1
P42679,DAVIS5291,0
P53671,DAVIS10074640,0
P10721,DAVIS16007391,1
Q8IWQ3,DAVIS153999,0
Q07002,DAVIS176167,0
P33981,DAVIS5329102,1
Q8TDX7,DAVIS16007391,0
O75582,DAVIS11717001,0
Q00535,DAVIS5494449,0
P36507,DAVIS25127112,1
B7ZKJ3,DAVIS11314340,0
Q8IWQ3,DAVIS5329102,1
Q9H2X6,DAVIS10184653,0
Q8TDX7,DAVIS5494449,1
O14936,DAVIS5329102,0
P07949,DAVIS123631,0
Q8IVW4,DAVIS11717001,0
P48736,DAVIS25127112,0
O75676,DAVIS151194,0
Q16512,DAVIS42642645,0
Q9BXA7,DAVIS11485656,0
P41240,DAVIS42642645,1
P0C1S8,DAVIS156414,0
A0A499FJ16,DAVIS11984591,1
Q9UQM7,DAVIS447077,0
P78362,DAVIS11656518,0
Q92570,DAVIS10113978,0
P21709,DAVIS11314340,0
P49760,DAVIS9915743,0
P78362,DAVIS126565,1
Q8IVW4,DAVIS16722836,0
P00533,DAVIS3081361,1
P16234,DAVIS176870,1
Q8NEV4,DAVIS3081361,0
Q13705,DAVIS16722836,0
Q9BZL6,DAVIS6450551,0
P42679,DAVIS16722836,1
P35916,DAVIS176167,1
P24941,DAVIS10113978,0
Q9BQI3,DAVIS6450551,0
Q13873,DAVIS51004351,0
Q12851,DAVIS9929127,0
Q05655,DAVIS11427553,0
Q15418,DAVIS25243800,0
P53350,DAVIS3025986,0
Q6ZN16,DAVIS11409972,0
Q86YV6,DAVIS176155,0
Q96D53,DAVIS11314340,0
O14936,DAVIS11617559,0
P21860,DAVIS9926054,0
O00506,DAVIS11626560,0
P36888,DAVIS123631,1
P10721,DAVIS51004351,1
P53667,DAVIS153999,0
P42345,DAVIS11667893,0
Q9Y6M4,DAVIS10127622,0
Q52WX2,DAVIS44259,1
Q99640,DAVIS123631,0
Q8TBX8,DAVIS3038525,0
Q9UKE5,DAVIS10184653,0
Q15418,DAVIS10461815,0
Q86Y07,DAVIS11667893,0
Q6ZN16,DAVIS216239,0
Q8TDX7,DAVIS151194,0
Q9Y243,DAVIS42642645,0
Q9UEW8,DAVIS9884685,0
A0A0B4J1T8,DAVIS24889392,1
P45983,DAVIS16038120,1
O15075,DAVIS176155,0
P20794,DAVIS11717001,0
O43283,DAVIS16722836,1
Q9Y2H1,DAVIS11712649,0
O94768,DAVIS11409972,0
P78356,DAVIS11234052,0
P41240,DAVIS11617559,0
Q14289,DAVIS5287969,1
P52333,DAVIS25127112,1
O94806,DAVIS11338033,0
Q92570,DAVIS6918454,0
Q16620,DAVIS11656518,0
Q9HAZ1,DAVIS153999,1
Q8TBX8,DAVIS644241,1
P54753,DAVIS24779724,0
P14616,DAVIS11234052,0
P57078,DAVIS5287969,0
P06241,DAVIS44259,1
P53671,DAVIS11712649,0
Q16620,DAVIS11717001,0
Q9BX84,DAVIS4908365,0
P00519,DAVIS3038522,0
Q9BRS2,DAVIS25243800,0
Q8NEV4,DAVIS11485656,0
Q16512,DAVIS3038522,0
Q9H1R3,DAVIS151194,0
P31751,DAVIS10074640,0
Q8NG66,DAVIS5329102,0
Q16620,DAVIS51004351,1
P00533,DAVIS16725726,0
Q15418,DAVIS51004351,0
P21709,DAVIS5287969,1
P49116,DAVIS156422,1
Q96SB4,DAVIS151194,0
Q96SB4,DAVIS17755052,0
O76039,DAVIS11485656,0
P10721,DAVIS6450551,1
Q08345,DAVIS3025986,0
P00533,DAVIS216239,0
P54762,DAVIS123631,1
Q9BRS2,DAVIS156422,0
P22607,DAVIS10461815,1
P49674,DAVIS10461815,1
Q15831,DAVIS208908,0
P54760,DAVIS11667893,0
O94921,DAVIS447077,0
Q8NG66,DAVIS151194,0
P43403,DAVIS24889392,0
Q15208,DAVIS16038120,1
P00533,DAVIS10113978,0
O94804,DAVIS10113978,1
P42336,DAVIS208908,0
P22455,DAVIS44150621,1
Q2M2I8,DAVIS176870,1
Q8TDC3,DAVIS3038522,0
Q9H2K8,DAVIS24889392,0
Q9UPE1,DAVIS126565,1
P41240,DAVIS3081361,1
Q52WX2,DAVIS42642645,0
P36888,DAVIS5329102,1
J3KNE8,DAVIS10461815,1
Q9NWH9,DAVIS5291,0
P80192,DAVIS9933475,0
P16234,DAVIS11656518,1
Q9NRM7,DAVIS10127622,0
P07949,DAVIS9809715,1
P42336,DAVIS208908,0
Q9H1R3,DAVIS5328940,0
Q52WX2,DAVIS151194,0
Q8NG66,DAVIS51004351,0
P00519,DAVIS44259,1
Q86UE8,DAVIS5494449,0
O00238,DAVIS5328940,0
Q16816,DAVIS11656518,0
P09619,DAVIS208908,0
P0C1S8,DAVIS6918454,0
P49137,DAVIS123631,0
P51813,DAVIS176870,0
P36888,DAVIS11626560,1
P30291,DAVIS11409972,0
O43353,DAVIS176167,0
P17948,DAVIS6918454,0
P00519,DAVIS9884685,0
Q9NRM7,DAVIS3081361,0
P57059,DAVIS3062316,1
P53355,DAVIS4908365,1
Q13976,DAVIS44150621,0
Q32MK0,DAVIS10184653,0
H7C560,DAVIS3062316,1
P78356,DAVIS11485656,0
P00533,DAVIS11626560,0
P51813,DAVIS11656518,0
P36888,DAVIS11234052,0
Q9NQU5,DAVIS10461815,0
Q9Y2U5,DAVIS156422,0
P16234,DAVIS16722836,1
Q15208,DAVIS10184653,0
P29317,DAVIS9926054,0
H7BYT1,DAVIS16007391,0
P19525,DAVIS44150621,1
P00519,DAVIS24180719,1
O75582,DAVIS153999,0
Q9UKI8,DAVIS9884685,0
P07332,DAVIS6450551,0
Q16832,DAVIS11667893,0
Q86Z02,DAVIS42642645,1
Q14289,DAVIS151194,0
O75582,DAVIS3038522,0
P42336,DAVIS176167,0
Q86UE8,DAVIS153999,0
Q9UEW8,DAVIS24180719,0
P42336,DAVIS11338033,0
Q8IYT8,DAVIS6918454,0
Q15418,DAVIS42642645,0
P53350,DAVIS11234052,0
P07949,DAVIS11364421,0
P37173,DAVIS216239,1
Q9NRH2,DAVIS11984591,0
P29597,DAVIS3062316,1
Q9Y243,DAVIS156422,0
Q9Y243,DAVIS126565,1
P35590,DAVIS4908365,0
Q8IU85,DAVIS11485656,0
Q9NQU5,DAVIS9915743,1
O00750,DAVIS176155,0
Q8TD08,DAVIS3081361,0
Q8N568,DAVIS10184653,0
Q13976,DAVIS9933475,0
Q16832,DAVIS11984591,1
P42681,DAVIS10461815,0
Q16832,DAVIS5291,1
O00238,DAVIS11364421,0
Q32MK0,DAVIS153999,0
P00519,DAVIS3081361,1
P0C1S8,DAVIS44150621,0
P22607,DAVIS44150621,1
P37173,DAVIS11712649,0
Q9UIK4,DAVIS9926791,0
Q04771,DAVIS9884685,0
P36897,DAVIS17755052,0
P36897,DAVIS11234052,0
P07333,DAVIS9915743,1
Q9NYY3,DAVIS10138260,0
P23458,DAVIS153999,0
Q86UX6,DAVIS126565,1
P23458,DAVIS5494449,1
P37023,DAVIS9926791,0
Q15746,DAVIS10427712,0
Q9UEE5,DAVIS3025986,1
Q9UL54,DAVIS9926791,0
Q86UX6,DAVIS3025986,0
Q8IWQ3,DAVIS9926054,0
P42336,DAVIS11617559,0
Q14680,DAVIS16722836,1
Q96L34,DAVIS9915743,0
Q15303,DAVIS44259,1
Q8TDX7,DAVIS11984591,1
Q9Y2K2,DAVIS51004351,1
P07948,DAVIS16007391,1
P00519,DAVIS156422,1
Q96NX5,DAVIS4908365,1
Q8IU85,DAVIS24180719,0
P10721,DAVIS11314340,0
Q8IVH8,DAVIS10074640,0
O75676,DAVIS9926054,0
Q9NRH2,DAVIS44259,1
O75914,DAVIS9933475,0
O75460,DAVIS10461815,0
P42679,DAVIS3081361,0
P43405,DAVIS5329102,0
Q8IWQ3,DAVIS44150621,0
P07947,DAVIS9926791,0
Q9NRP7,DAVIS11234052,0
P23458,DAVIS9926054,0
Q15418,DAVIS10427712,1
Q9NYY3,DAVIS3062316,0
Q92918,DAVIS24779724,0
Q59H18,DAVIS151194,0
P54762,DAVIS10113978,0
P00533,DAVIS5291,0
Q7Z460,DAVIS5291,0
Q99683,DAVIS9926054,0
Q6ZN16,DAVIS24180719,0
O95382,DAVIS3062316,0
Q04912,DAVIS11485656,1
Q08881,DAVIS16038120,1
Q15418,DAVIS10138260,1
P53355,DAVIS447077,0
P21709,DAVIS16722836,1
Q9P286,DAVIS9884685,0
P07949,DAVIS9915743,0
O14936,DAVIS11717001,0
Q8NFD2,DAVIS16038120,1
Q86Z02,DAVIS123631,0
Q86UX6,DAVIS51004351,0
Q86Z02,DAVIS11712649,0
Q14012,DAVIS10113978,1
O75676,DAVIS208908,0
Q92918,DAVIS44150621,1
Q96NX5,DAVIS11656518,0
Q56UN5,DAVIS25243800,1
Q8NFD2,DAVIS644241,0
Q96PY6,DAVIS3062316,0
O95819,DAVIS10427712,0
Q9UQM7,DAVIS153999,1
P29597,DAVIS156422,0
Q6PHR2,DAVIS11234052,0
Q9UL54,DAVIS156414,0
P0C1S8,DAVIS6450551,0
P52333,DAVIS9915743,1
P49840,DAVIS216239,0
P00519,DAVIS44259,1
Q32MK0,DAVIS176870,0
Q9UHD2,DAVIS24180719,0
Q15418,DAVIS9915743,0
Q16512,DAVIS6918454,0
Q14004,DAVIS16725726,0
P42336,DAVIS151194,0
Q16566,DAVIS11717001,0
P35590,DAVIS10074640,0
P57058,DAVIS11717001,0
P00533,DAVIS3062316,1
P45983,DAVIS6918454,0
Q8IU85,DAVIS5329102,1
Q9Y2U5,DAVIS11626560,1
P49116,DAVIS11234052,0
Q13546,DAVIS44259,0
O14936,DAVIS176167,0
P04049,DAVIS24180719,1
Q86V86,DAVIS3062316,0
Q9UIK4,DAVIS16722836,1
Q15569,DAVIS16007391,0
A0A9H4CVU7,DAVIS9933475,0
P10721,DAVIS11364421,0
P31152,DAVIS42642645,0
O95382,DAVIS11485656,0
P49116,DAVIS10184653,0
O94804,DAVIS216239,1
Q15418,DAVIS24889392,0
P22455,DAVIS176167,0
O75582,DAVIS216239,0
O75582,DAVIS42642645,0
Q02763,DAVIS216239,1
Q13873,DAVIS6450551,0
P00519,DAVIS24180719,1
P00533,DAVIS42642645,1
P42336,DAVIS11667893,0
A0A8I3B1S4,DAVIS3062316,1
P00519,DAVIS17755052,0
Q2M2I8,DAVIS25243800,1
P35916,DAVIS5287969,0
Q9NWH9,DAVIS17755052,0
P00533,DAVIS11656518,0
Q8N752,DAVIS11409972,0
A0A0B4J1T8,DAVIS6918454,0
Q13976,DAVIS24180719,0
Q9P1W9,DAVIS6918454,0
P42336,DAVIS11984591,0
O60285,DAVIS11712649,0
Q6P3R8,DAVIS11617559,0
Q9BXA7,DAVIS126565,1
P42336,DAVIS11234052,0
P37023,DAVIS11427553,0
P41240,DAVIS11234052,0
P36888,DAVIS11485656,1
Q02763,DAVIS16722836,1
Q8TBX8,DAVIS17755052,0
Q9UEE5,DAVIS11717001,0
Q02779,DAVIS10074640,0
Q13464,DAVIS42642645,0
A0A499FJ16,DAVIS5328940,1
P07332,DAVIS3038522,0
Q6ZN16,DAVIS123631,0
Q06418,DAVIS6450551,0
P33981,DAVIS3038525,0
P42336,DAVIS11617559,0
O94768,DAVIS10461815,1
P07949,DAVIS25243800,1
P00533,DAVIS11984591,1
P00519,DAVIS3081361,1
P00533,DAVIS10427712,1
P33981,DAVIS10427712,1
P00519,DAVIS11409972,1
P10721,DAVIS6918454,0
Q16584,DAVIS126565,1
Q8NFD2,DAVIS3038525,0
Q9NRP7,DAVIS176870,1
P00519,DAVIS11656518,0
P42345,DAVIS44259,0
P42684,DAVIS11667893,1
Q16512,DAVIS9884685,0
P00519,DAVIS176870,1
Q8IU85,DAVIS10427712,0
A0A2Q3DQE3,DAVIS42642645,0
P42336,DAVIS11338033,0
O75676,DAVIS176167,1
Q59H18,DAVIS11409972,1
Q14004,DAVIS11234052,0
P0C1S8,DAVIS16725726,0
Q86UX6,DAVIS11626560,0
Q9P289,DAVIS208908,0
Q99640,DAVIS11409972,0
P29322,DAVIS123631,1
Q16832,DAVIS10113978,1
Q9HAZ1,DAVIS123631,0
P78368,DAVIS9926054,0
A0A499FJ16,DAVIS176155,0
Q9Y6M4,DAVIS9926054,0
Q9H4B4,DAVIS11485656,1
Q9H3Y6,DAVIS176167,0
P50750,DAVIS24180719,0
P06213,DAVIS156414,0
Q99759,DAVIS151194,0
P36894,DAVIS16038120,1
P31749,DAVIS9933475,0
Q96L34,DAVIS10074640,0
Q8IU85,DAVIS25127112,1
Q7L7X3,DAVIS10138260,1
O43353,DAVIS644241,0
O95819,DAVIS17755052,0
Q05397,DAVIS16007391,0
P21127,DAVIS11314340,0
P51617,DAVIS11626560,1
P06213,DAVIS10074640,0
O94804,DAVIS11364421,1
P49674,DAVIS24889392,0
Q9UKI8,DAVIS11409972,0
Q96L34,DAVIS11667893,0
P00533,DAVIS156414,1
Q16584,DAVIS3025986,0
Q00526,DAVIS126565,1
Q13233,DAVIS10461815,0
P21127,DAVIS9926791,0
P57078,DAVIS10138260,0
Q92570,DAVIS153999,0
Q13976,DAVIS25243800,0
P21860,DAVIS16722836,0
J3KPD6,DAVIS11717001,0
P0C1S8,DAVIS176167,0
Q16620,DAVIS176167,0
Q9UEE5,DAVIS10074640,0
P32298,DAVIS9809715,1
P54760,DAVIS9809715,1
Q13546,DAVIS10461815,1
Q15569,DAVIS10138260,0
Q8TBX8,DAVIS11338033,0
P10721,DAVIS447077,1
Q9BQI3,DAVIS3038525,0
Q8TDX7,DAVIS3062316,0
P49674,DAVIS42642645,1
Q59H18,DAVIS156414,1
Q13177,DAVIS44150621,0
P21127,DAVIS17755052,0
P35916,DAVIS3038522,1
P16234,DAVIS3062316,1
Q9H422,DAVIS25127112,1
P32298,DAVIS9929127,0
P42679,DAVIS11338033,0
O75676,DAVIS216239,0
P29376,DAVIS24889392,0
Q9HC98,DAVIS10074640,0
Q13470,DAVIS11485656,0
P07949,DAVIS10427712,0
P80370,DAVIS16725726,0
P45985,DAVIS3025986,0
Q9BYT3,DAVIS16007391,0
Q8WXR4,DAVIS9915743,0
Q9BX84,DAVIS25127112,0
Q9H422,DAVIS9926791,0
P07949,DAVIS11712649,0
P42336,DAVIS9929127,0
Q9H4B4,DAVIS16725726,0
P07332,DAVIS11427553,1
Q16832,DAVIS9929127,0
Q9NWH9,DAVIS16038120,1
P46734,DAVIS176870,0
Q16566,DAVIS176167,0
A0A499FJ16,DAVIS153999,0
P11309,DAVIS10427712,0
P00533,DAVIS153999,0
Q9NQU5,DAVIS11717001,0
P49137,DAVIS6918454,0
Q8IVW4,DAVIS10138260,0
P30530,DAVIS11485656,1
J3KPJ3,DAVIS11409972,1
P09619,DAVIS123631,0
Q16513,DAVIS24779724,0
Q9NWH9,DAVIS9933475,1
Q9HBH9,DAVIS123631,1
P27037,DAVIS9926791,0
O75582,DAVIS216239,0
Q7KZI7,DAVIS11667893,0
P36507,DAVIS10113978,0
P07333,DAVIS11712649,0
Q15835,DAVIS644241,0
P57058,DAVIS3062316,0
O14578,DAVIS25127112,0
Q05655,DAVIS16722836,0
Q13470,DAVIS11234052,0
Q15303,DAVIS44150621,0
Q14012,DAVIS11617559,0
P15735,DAVIS51004351,1
Q9UK32,DAVIS25243800,1
Q96RR4,DAVIS11234052,0
P00533,DAVIS24180719,0
Q08881,DAVIS156414,1
Q9Y2K2,DAVIS24889392,0
Q16659,DAVIS9926791,0
P00519,DAVIS11656518,0
P23458,DAVIS9809715,1
Q13976,DAVIS3038522,0
P19525,DAVIS11656518,1
Q96PY6,DAVIS11485656,0
O00329,DAVIS24779724,0
Q13470,DAVIS176870,1
Q9BUB5,DAVIS3081361,1
P45984,DAVIS17755052,1
Q13554,DAVIS16725726,0
O95747,DAVIS126565,1
Q9NWH9,DAVIS11409972,1
Q9NY57,DAVIS10138260,0
P53355,DAVIS10113978,0
Q00526,DAVIS11712649,0
P21127,DAVIS11717001,0
Q86UX6,DAVIS644241,0
P41240,DAVIS11427553,1
P42336,DAVIS123631,0
P15735,DAVIS9809715,1
O14730,DAVIS10127622,0
Q5S007,DAVIS5329102,1
Q8IU85,DAVIS153999,1
Q9UKI8,DAVIS9809715,0
O94804,DAVIS156414,1
P42336,DAVIS11427553,0
Q86Z02,DAVIS24779724,0
P24941,DAVIS11485656,0
P49336,DAVIS11485656,1
P07948,DAVIS11712649,1
Q14012,DAVIS11234052,0
Q9H2G2,DAVIS176167,1
H7BYT1,DAVIS11234052,0
Q9H2K8,DAVIS176870,0
Q06187,DAVIS10461815,0
Q14004,DAVIS176155,0
P04049,DAVIS9926054,0
P36888,DAVIS51004351,1
Q5S007,DAVIS24180719,0
P78356,DAVIS9926054,0
P09619,DAVIS6918454,1
A0A8I3B1S4,DAVIS3038522,0
Q9P1W9,DAVIS156414,0
Q59H18,DAVIS176155,1
P42336,DAVIS5328940,0
O00329,DAVIS11409972,0
Q15831,DAVIS11984591,1
Q9UL54,DAVIS11667893,0
O94768,DAVIS9915743,1
P00519,DAVIS24180719,0
O95747,DAVIS24180719,1
P16234,DAVIS3081361,1
Q9UK32,DAVIS17755052,1
P19784,DAVIS51004351,0
P31749,DAVIS5328940,0
Q8NE63,DAVIS3025986,0
P35590,DAVIS3025986,0
P00519,DAVIS151194,0
O00329,DAVIS5328940,0
Q14680,DAVIS25243800,1
Q02763,DAVIS151194,0
Q13705,DAVIS10113978,1
Q9P289,DAVIS4908365,1
Q08345,DAVIS10074640,1
P31751,DAVIS6450551,0
Q13237,DAVIS447077,0
P36896,DAVIS151194,0
O00750,DAVIS11485656,0
Q56UN5,DAVIS10461815,1
P37173,DAVIS176870,0
Q86Y07,DAVIS11338033,0
O15075,DAVIS5287969,1
P20794,DAVIS5329102,0
Q15375,DAVIS24889392,1
Q13464,DAVIS11717001,0
P30291,DAVIS9809715,1
P0C1S8,DAVIS11667893,0
O75582,DAVIS10138260,1
P36888,DAVIS10138260,1
Q05655,DAVIS25243800,0
P04629,DAVIS51004351,1
Q99759,DAVIS9884685,0
Q8WTQ7,DAVIS9915743,0
