0,1,2
P07900,c483514,0
P08238,c483514,0
P07900,c483515,0
P08238,c483515,0
P07900,c483516,0
P08238,c483516,0
P07900,c483517,0
P08238,c483517,0
P07900,c483518,0
P08238,c483518,0
P07900,c483519,0
P08238,c483519,0
P07900,c483520,0
P08238,c483520,0
P07900,c483521,0
P08238,c483521,0
P07900,c483522,0
P08238,c483522,0
P07900,c483523,0
P08238,c483523,0
P07900,c483524,0
P08238,c483524,0
P07900,c483525,0
P08238,c483525,0
P07900,c483526,0
P08238,c483526,0
P07900,c483527,0
P08238,c483527,0
P07900,c483528,0
P08238,c483528,0
P07900,c483529,0
P08238,c483529,0
P07900,c483530,0
P08238,c483530,0
P07900,c483531,0
P08238,c483531,0
P07900,c483532,0
P08238,c483532,0
P07900,c483533,0
P08238,c483533,0
P07900,c483534,0
P08238,c483534,0
O00238,c4851,0
O00329,c4851,0
O00444,c4851,0
O00506,c4851,0
O00750,c4851,0
O14578,c4851,0
O14730,c4851,0
O14733,c4851,0
O14757,c4851,0
O14920,c4851,0
O14936,c4851,0
O14965,c4851,0
O14976,c4851,0
O15075,c4851,0
O15111,c4851,0
O15146,c4851,0
O15197,c4851,0
O15264,c4851,0
O15530,c4851,0
O43283,c4851,0
O43293,c4851,0
O43353,c4851,0
O60285,c4851,0
O60331,c4851,0
O60674,c4851,0
O75116,c4851,0
O75385,c4851,0
O75460,c4851,0
O75582,c4851,0
O75676,c4851,0
O75716,c4851,0
O75747,c4851,0
O75914,c4851,0
O76039,c4851,0
O94768,c4851,0
O94804,c4851,0
O94806,c4851,0
O94921,c4851,0
O95382,c4851,0
O95747,c4851,0
O95819,c4851,0
O95835,c4851,0
O96013,c4851,0
O96017,c4851,0
P00519,c4851,0
P00533,c4851,0
P04049,c4851,0
P04626,c4851,0
P04629,c4851,0
P06213,c4851,0
P06239,c4851,0
P06241,c4851,0
P07332,c4851,0
P07333,c4851,1
P07947,c4851,0
P07948,c4851,0
P07949,c4851,0
P08069,c4851,0
P08581,c4851,0
P08631,c4851,0
P08922,c4851,0
P09619,c4851,1
P09769,c4851,0
P0C1S8,c4851,0
P0C264,c4851,0
P10721,c4851,1
P11309,c4851,0
P11362,c4851,0
P11802,c4851,0
P12931,c4851,0
P14616,c4851,0
P15056,c4851,0
P15735,c4851,0
P16234,c4851,0
P16591,c4851,0
P17612,c4851,0
P17948,c4851,1
P19525,c4851,0
P19784,c4851,0
P20794,c4851,0
P21127,c4851,0
P21709,c4851,0
P21802,c4851,0
P21860,c4851,0
P22455,c4851,0
P22607,c4851,0
P22694,c4851,0
P23443,c4851,0
P23458,c4851,0
P24723,c4851,0
P24941,c4851,0
P27037,c4851,0
P27361,c4851,0
P27448,c4851,0
P28482,c4851,0
P29317,c4851,0
P29320,c4851,0
P29322,c4851,0
P29323,c4851,0
P29376,c4851,0
P29597,c4851,0
P30291,c4851,0
P30530,c4851,0
P31152,c4851,0
P31749,c4851,0
P31751,c4851,0
P32298,c4851,0
P33981,c4851,0
P35590,c4851,0
P35916,c4851,0
P35968,c4851,0
P36507,c4851,0
P36888,c4851,0
P36894,c4851,0
P36896,c4851,0
P37023,c4851,0
P37173,c4851,0
P41240,c4851,0
P41743,c4851,0
P42336,c4851,0
P42338,c4851,0
P42345,c4851,0
P42679,c4851,0
P42680,c4851,0
P42681,c4851,0
P42684,c4851,0
P42685,c4851,0
P43403,c4851,0
P43405,c4851,0
P45983,c4851,0
P45984,c4851,0
P45985,c4851,0
P46734,c4851,0
P48729,c4851,0
P48736,c4851,0
P49137,c4851,0
P49336,c4851,0
P49674,c4851,0
P49759,c4851,0
P49760,c4851,0
P49761,c4851,0
P49840,c4851,0
P49841,c4851,0
P50613,c4851,0
P50750,c4851,0
P51451,c4851,0
P51617,c4851,0
P51812,c4851,0
P51813,c4851,0
P51817,c4851,0
P51955,c4851,0
P51956,c4851,0
P51957,c4851,0
P52333,c4851,0
P52564,c4851,0
P53350,c4851,0
P53355,c4851,0
P53667,c4851,0
P53671,c4851,0
P53778,c4851,0
P53779,c4851,0
P54646,c4851,0
P54753,c4851,0
P54756,c4851,0
P54760,c4851,0
P54762,c4851,0
P54764,c4851,0
P57058,c4851,0
P57059,c4851,0
P57078,c4851,0
P68400,c4851,0
P78356,c4851,0
P78362,c4851,0
P78368,c4851,0
P80192,c4851,0
P9WI81,c4851,0
Q00526,c4851,0
Q00535,c4851,0
Q00536,c4851,0
Q00537,c4851,0
Q02156,c4851,0
Q02750,c4851,0
Q02763,c4851,0
Q02779,c4851,0
Q04759,c4851,0
Q04771,c4851,0
Q04912,c4851,0
Q05397,c4851,0
Q05655,c4851,0
Q06187,c4851,0
Q06418,c4851,0
Q07912,c4851,0
Q08345,c4851,0
Q08881,c4851,0
Q09013,c4851,0
Q12851,c4851,0
Q12852,c4851,0
Q12866,c4851,0
Q13131,c4851,0
Q13153,c4851,0
Q13163,c4851,0
Q13164,c4851,0
Q13177,c4851,0
Q13188,c4851,0
Q13233,c4851,0
Q13237,c4851,0
Q13464,c4851,0
Q13470,c4851,0
Q13523,c4851,0
Q13546,c4851,0
Q13554,c4851,0
Q13555,c4851,0
Q13557,c4851,0
Q13627,c4851,0
Q13705,c4851,0
Q13873,c4851,0
Q13882,c4851,0
Q13976,c4851,0
Q14004,c4851,0
Q14012,c4851,0
Q14164,c4851,0
Q14289,c4851,0
Q14680,c4851,0
Q15139,c4851,0
Q15208,c4851,0
Q15303,c4851,0
Q15418,c4851,0
Q15569,c4851,0
Q15746,c4851,0
Q15759,c4851,0
Q15831,c4851,0
Q15835,c4851,0
Q16288,c4851,0
Q16512,c4851,0
Q16513,c4851,0
Q16539,c4851,0
Q16566,c4851,0
Q16584,c4851,0
Q16620,c4851,0
Q16659,c4851,0
Q16816,c4851,0
Q16832,c4851,0
Q2M2I8,c4851,0
Q32MK0,c4851,0
Q52WX2,c4851,0
Q56UN5,c4851,0
Q59H18,c4851,0
Q5S007,c4851,0
Q6DT37,c4851,0
Q6P3R8,c4851,0
Q6PHR2,c4851,0
Q6XUX3,c4851,0
Q6ZN16,c4851,0
Q7KZI7,c4851,0
Q7L7X3,c4851,0
Q86UE8,c4851,0
Q86UX6,c4851,0
Q86V86,c4851,0
Q86Y07,c4851,0
Q86YV6,c4851,0
Q86Z02,c4851,0
Q8IU85,c4851,0
Q8IVH8,c4851,0
Q8IVW4,c4851,0
Q8IW41,c4851,0
Q8IWQ3,c4851,0
Q8IY84,c4851,0
Q8IYT8,c4851,0
Q8N4C8,c4851,0
Q8N568,c4851,0
Q8N5S9,c4851,0
Q8N752,c4851,0
Q8NE63,c4851,0
Q8NEV4,c4851,0
Q8NFD2,c4851,0
Q8NG66,c4851,0
Q8NI60,c4851,0
Q8TBX8,c4851,0
Q8TD08,c4851,0
Q8TD19,c4851,0
Q8TDC3,c4851,0
Q8TDR2,c4851,0
Q8TDX7,c4851,0
Q8WTQ7,c4851,0
Q8WU08,c4851,0
Q8WXR4,c4851,0
Q92630,c4851,0
Q92772,c4851,0
Q92918,c4851,0
Q96BR1,c4851,0
Q96D53,c4851,0
Q96GD4,c4851,0
Q96L34,c4851,0
Q96NX5,c4851,0
Q96PY6,c4851,0
Q96Q40,c4851,0
Q96RR4,c4851,0
Q96SB4,c4851,0
Q99640,c4851,0
Q99683,c4851,0
Q99755,c4851,0
Q99759,c4851,0
Q9BQI3,c4851,0
Q9BRS2,c4851,0
Q9BUB5,c4851,0
Q9BVS4,c4851,0
Q9BWU1,c4851,0
Q9BX84,c4851,0
Q9BXA7,c4851,0
Q9BYT3,c4851,0
Q9BZL6,c4851,0
Q9C098,c4851,0
Q9H093,c4851,0
Q9H0K1,c4851,0
Q9H1R3,c4851,0
Q9H2G2,c4851,0
Q9H2K8,c4851,0
Q9H2X6,c4851,0
Q9H3Y6,c4851,0
Q9H422,c4851,0
Q9H4B4,c4851,0
Q9HAZ1,c4851,0
Q9HBH9,c4851,0
Q9HC98,c4851,0
Q9HCP0,c4851,0
Q9NQU5,c4851,0
Q9NRH2,c4851,0
Q9NRM7,c4851,0
Q9NRP7,c4851,0
Q9NSY1,c4851,0
Q9NWZ3,c4851,0
Q9NY57,c4851,0
Q9NYL2,c4851,0
Q9NYY3,c4851,0
Q9P0L2,c4851,0
Q9P1W9,c4851,0
Q9P286,c4851,0
Q9P289,c4851,0
Q9P2K8,c4851,0
Q9UBE8,c4851,0
Q9UBF8,c4851,0
Q9UEE5,c4851,0
Q9UEW8,c4851,0
Q9UF33,c4851,0
Q9UHD2,c4851,0
Q9UIK4,c4851,0
Q9UK32,c4851,0
Q9UKE5,c4851,0
Q9UKI8,c4851,0
Q9UL54,c4851,0
Q9UM73,c4851,0
Q9UPE1,c4851,0
Q9UPZ9,c4851,0
Q9UQ88,c4851,0
Q9UQB9,c4851,0
Q9UQM7,c4851,0
Q9Y243,c4851,0
Q9Y2H1,c4851,0
Q9Y2H9,c4851,0
Q9Y2U5,c4851,0
Q9Y463,c4851,0
Q9Y616,c4851,0
Q9Y6E0,c4851,0
Q9Y6M4,c4851,0
Q9Y6R4,c4851,0
Q99814,c48562,0
Q9UHD2,c485817,0
Q9UHD2,c485818,1
Q9UHD2,c485821,1
Q9UHD2,c485823,0
Q9UHD2,c485824,1
Q9UHD2,c485825,0
Q9UHD2,c485827,0
Q9UHD2,c485828,0
Q9UHD2,c485830,0
Q9UHD2,c485831,0
Q9UHD2,c485844,1
Q06609,c48804,0
P35968,c488493,0
P35968,c488494,0
P35968,c488497,0
P35968,c488500,0
P35968,c488501,0
P35968,c488502,0
Q86WV6,c490735,0
Q86WV6,c490766,0
Q86WV6,c490767,0
Q86WV6,c490769,0
Q86WV6,c490770,1
Q86WV6,c490771,0
Q86WV6,c490772,1
Q86WV6,c490773,1
Q86WV6,c490774,1
Q86WV6,c490775,1
Q86WV6,c490776,1
Q86WV6,c490777,1
Q86WV6,c490778,0
Q86WV6,c490780,1
Q86WV6,c490781,1
Q86WV6,c490782,0
Q86WV6,c490783,0
Q86WV6,c490784,1
Q86WV6,c490785,0
Q86WV6,c490786,1
Q86WV6,c490787,0
Q86WV6,c490788,1
Q86WV6,c490789,1
Q86WV6,c490790,1
Q86WV6,c490791,1
Q86WV6,c490792,0
Q86WV6,c490793,0
Q86WV6,c490794,1
Q86WV6,c490795,1
Q86WV6,c490796,0
Q86WV6,c490797,0
Q86WV6,c490798,0
Q86WV6,c490799,1
Q86WV6,c490800,0
Q86WV6,c490801,0
P51449,c490802,1
P51449,c490803,1
P51449,c490804,1
P51449,c490805,1
P51449,c490806,1
P51449,c490807,1
P51449,c490808,1
P51449,c490809,1
P51449,c490810,1
P51449,c490811,1
P51449,c490812,0
P51449,c490813,0
P51449,c490814,0
P51449,c490815,1
P51449,c490816,1
P51449,c490818,0
P51449,c490819,0
P51449,c490820,1
P51449,c490822,1
P51449,c490823,1
P51449,c490824,1
P51449,c490825,1
P07900,c490826,0
P51449,c490827,0
P51449,c490828,1
P51449,c490829,1
P51449,c490830,1
P51449,c490831,1
P51449,c490832,1
P51449,c490833,1
P51449,c490834,1
P51449,c490835,0
P51449,c490836,0
P51449,c490837,0
P51449,c490838,1
P51449,c490839,1
P51449,c490840,1
P51449,c490841,1
P51449,c490842,1
P51449,c490843,1
P51449,c490844,1
P51449,c490845,1
P51449,c490846,1
P51449,c490848,1
P51449,c490849,1
P51449,c490850,1
P51449,c490851,0
P51449,c490852,1
P51449,c490853,1
P51449,c490854,1
P51449,c490855,1
P51449,c490856,1
P51449,c490857,1
P51449,c490858,1
P51449,c490859,1
P51449,c490860,1
P51449,c490861,1
P51449,c490862,1
P51449,c490863,1
P51449,c490864,1
P51449,c490865,1
P51449,c490866,1
P51449,c490867,1
P51449,c490868,1
P51449,c490869,0
P51449,c490870,1
P51449,c490871,1
P51449,c490872,1
P51449,c490873,1
P51449,c490874,1
P51449,c490875,1
P51449,c490876,1
P51449,c490877,1
P51449,c490878,1
P51449,c490879,1
P51449,c490880,1
P51449,c490881,1
P51449,c490882,1
P51449,c490883,1
P51449,c490884,1
P51449,c490885,1
P51449,c490886,1
P51449,c490887,1
P51449,c490888,1
P51449,c490889,1
P51449,c490890,1
P51449,c490891,1
P51449,c490892,1
P51449,c490893,1
P51449,c490894,1
P51449,c490895,0
P51449,c490896,1
P51449,c490898,1
P51449,c490899,0
P51449,c490900,0
P51449,c490901,0
P51449,c490902,0
P51449,c490903,0
P51449,c490904,0
P51449,c490905,0
P51449,c490906,0
P51449,c490907,1
P51449,c490908,0
P51449,c490909,1
P51449,c490910,1
P51449,c490911,1
P51449,c490912,1
P51449,c490913,1
P51449,c490914,1
P51449,c490917,0
P51449,c490918,0
P51449,c490919,0
P51449,c490920,0
P51449,c490921,0
P51449,c490922,1
P51449,c490923,1
P51449,c490924,0
P51449,c490925,1
P51449,c490926,0
P51449,c490927,1
P51449,c490928,1
P51449,c490929,0
P51449,c490930,0
P51449,c490931,1
P51449,c490932,1
P51449,c490933,0
P51449,c490934,0
P51449,c490935,1
P51449,c490936,0
P51449,c490937,1
P51449,c490938,1
P51449,c490939,1
P51449,c490940,1
P51449,c490941,1
P51449,c490942,1
P51449,c490943,1
P51449,c490944,1
P51449,c490945,1
P51449,c490946,1
P51449,c490947,1
P51449,c490949,1
P51449,c490950,1
P51449,c490951,1
P51449,c490952,1
P51449,c490953,1
P51449,c490954,1
P51449,c490955,1
P51449,c490956,1
P51449,c490957,1
P51449,c490958,1
P51449,c490959,1
P51449,c490960,1
P51449,c490961,1
P51449,c490962,1
P51449,c490963,1
P51449,c490964,1
P51449,c490965,0
P51449,c490966,0
P51449,c490967,0
P51449,c490968,1
P51449,c490969,1
P51449,c490970,1
P51449,c490971,1
P51449,c490972,1
P51449,c490973,1
P51449,c490974,1
P51449,c490975,1
P51449,c490976,1
P51449,c490977,1
P51449,c490978,1
P51449,c490979,1
P51449,c490980,1
P51449,c490981,0
P51449,c490982,1
P51449,c490983,1
P51449,c490984,1
P51449,c490985,1
P51449,c490986,0
P51449,c490987,1
P51449,c490988,1
P51449,c490989,1
P51449,c490990,1
P51449,c490991,1
P51449,c490992,1
P51449,c490993,1
P51449,c490994,1
P51449,c490995,1
P51449,c490996,1
P51449,c490997,1
P51449,c490998,1
P51449,c490999,1
P51449,c491000,1
P51449,c491001,0
P51449,c491002,1
P51449,c491003,1
P51449,c491004,1
P51449,c491005,1
P51449,c491006,1
P51449,c491007,0
P51449,c491008,0
P51449,c491009,1
P51449,c491010,1
P51449,c491011,1
P51449,c491012,1
P51449,c491013,1
P51449,c491014,0
P51449,c491015,0
P51449,c491016,1
P51449,c491017,1
P51449,c491018,1
P51449,c491019,0
P51449,c491020,0
P51449,c491021,1
P51449,c491022,1
P51449,c491023,1
P51449,c491024,1
P51449,c491025,1
P51449,c491026,0
P51449,c491027,1
P51449,c491029,1
P51449,c491030,1
P51449,c491031,1
P51449,c491032,1
P51449,c491033,1
P51449,c491034,1
P51449,c491035,1
P51449,c491717,1
P51449,c491718,1
P51449,c491719,0
P51449,c491720,1
P51449,c491721,1
P51449,c491722,1
P51449,c491723,1
P51449,c491724,1
P51449,c491725,1
P51449,c491726,1
P51449,c491727,1
P51449,c491728,1
P51449,c491729,1
P51449,c491730,1
P51449,c491731,1
P51449,c491732,1
P51449,c491733,1
P51449,c491734,1
P51449,c491735,1
P51449,c491736,1
P51449,c491737,1
P51449,c491738,1
P51449,c491739,1
P51449,c491740,1
P51449,c491741,1
P51449,c491742,1
P51449,c491743,1
P51449,c491744,1
P51449,c491745,1
P51449,c491746,1
P51449,c491747,1
P51449,c491748,1
P51449,c491749,1
P51449,c491750,0
P51449,c491751,0
P51449,c491752,0
P51449,c491753,0
P51449,c491754,1
P51449,c491755,0
P51449,c491756,0
P51449,c491757,1
P51449,c491758,1
P51449,c491759,0
P51449,c491760,0
P51449,c491761,0
P51449,c491762,0
P51449,c491763,0
P51449,c491764,0
P51449,c491765,1
P51449,c491766,0
P51449,c491767,0
P51449,c491768,0
P51449,c491769,0
P51449,c491770,0
P51449,c491771,0
P51449,c491772,0
P51449,c491773,0
P51449,c491774,0
P51449,c491775,1
P51449,c491776,1
P51449,c491777,1
P51449,c491778,0
P51449,c491779,0
P51449,c491780,0
P51449,c491781,1
P51449,c491782,0
P51449,c491783,1
P51449,c491784,1
P51449,c491785,1
P51449,c491787,0
P51449,c491788,0
P51449,c491789,0
P51449,c491790,0
P51449,c491791,1
P51449,c491792,1
P51449,c491793,0
P51449,c491794,1
P51449,c491796,0
P51449,c491797,0
P51449,c491798,0
P51449,c491799,0
P51449,c491800,0
P51449,c491801,1
P51449,c491802,1
P51449,c491803,0
P51449,c491804,1
P51449,c491805,0
P51449,c491806,0
P51449,c491807,1
P51449,c491808,1
P51449,c491809,1
P51449,c491810,1
P51449,c491863,0
P51449,c491864,0
P51449,c491865,1
P51449,c491866,1
P51449,c491867,1
P51449,c491868,1
P51449,c491869,0
P51449,c491870,0
P51449,c491871,0
P51449,c491872,1
P51449,c491873,1
P51449,c491874,0
P51449,c491875,0
P51449,c491876,0
P51449,c491877,1
P51449,c491878,0
P51449,c491879,1
P51449,c491880,0
P51449,c491881,1
P51449,c491882,0
P51449,c491883,0
P51449,c491884,0
P51449,c491885,0
P51449,c491886,1
P51449,c491887,0
P51449,c491888,1
P51449,c491889,1
P51449,c491890,1
P51449,c491891,1
P51449,c491892,1
P51449,c491893,1
P51449,c491894,1
P51449,c491895,1
P51449,c491896,1
P51449,c491897,1
P51449,c491898,1
P51449,c491899,1
P51449,c491900,1
P51449,c491901,1
P51449,c491902,1
P51449,c491903,1
P51449,c491904,1
P51449,c491905,1
P51449,c491906,1
P51449,c491907,1
P51449,c491908,1
P51449,c491909,1
P51449,c491910,1
P51449,c491911,1
P51449,c491912,0
P51449,c491913,1
P51449,c491914,1
P51449,c491915,1
P51449,c491916,1
P51449,c491917,1
P51449,c491918,1
P51449,c491919,0
P51449,c491920,0
P51449,c491921,0
P51449,c491922,1
P51449,c491923,1
P51449,c491924,1
P51449,c491925,0
P51449,c491926,0
P51449,c491927,0
P51449,c491928,0
P51449,c491929,0
P51449,c491930,1
P51449,c491931,0
P51449,c491932,1
P51449,c491933,0
P51449,c491934,1
P51449,c491935,1
P51449,c491936,1
P51449,c491937,1
P51449,c491938,1
P51449,c491939,1
P51449,c491940,1
P51449,c491941,1
P51449,c491942,1
P51449,c491943,1
P51449,c491944,1
P51449,c491945,1
P51449,c491946,1
P51449,c491947,1
P51449,c491948,1
P51449,c491949,1
P51449,c491950,1
P51449,c491951,1
P51449,c491952,1
P51449,c491953,1
P51449,c491954,1
P51449,c491955,1
P51449,c491956,1
P51449,c491957,1
P51449,c491958,1
P51449,c491959,1
P51449,c491960,1
P51449,c491961,1
P51449,c491962,1
P51449,c491963,1
P51449,c491964,1
P51449,c491965,1
P51449,c491966,1
P51449,c491967,1
P51449,c491968,1
P51449,c491969,1
P51449,c491970,1
P51449,c491971,1
P51449,c491972,1
P51449,c491973,1
P51449,c491974,1
P51449,c491975,1
P51449,c491976,1
P51449,c491977,1
P51449,c491978,1
P51449,c491979,1
P51449,c491980,1
P51449,c491981,1
P51449,c491982,1
P51449,c491983,1
P51449,c491984,1
P51449,c491985,1
P51449,c491986,1
P51449,c491987,1
P51449,c491988,1
P51449,c491989,1
P51449,c491990,1
P51449,c491991,1
P51449,c491992,1
P51449,c491993,1
P51449,c491994,1
P51449,c491995,1
P51449,c491996,1
P51449,c491997,1
P51449,c491998,1
P51449,c491999,1
P51449,c492000,1
P51449,c492001,1
P51449,c492002,1
P51449,c492003,1
P51449,c492004,1
P51449,c492005,0
P51449,c492006,1
P51449,c492007,1
P51449,c492008,1
P51449,c492009,1
P51449,c492010,1
P51449,c492011,1
P51449,c492012,1
P51449,c492013,1
P51449,c492014,1
P51449,c492015,1
P51449,c492016,0
P51449,c492017,1
P51449,c492018,1
P51449,c492019,1
P51449,c492020,1
P51449,c492021,1
P51449,c492022,1
P51449,c492023,1
P51449,c492024,1
P51449,c492025,1
P51449,c492026,1
P51449,c492027,1
P51449,c492028,1
P51449,c492029,1
P51449,c492030,1
P51449,c492031,1
P51449,c492032,1
P51449,c492033,1
P51449,c492034,1
P51449,c492035,1
P51449,c492036,1
P51449,c492037,1
P51449,c492038,1
P51449,c492041,1
P51449,c492042,1
P51449,c492043,1
P51449,c492044,1
P51449,c492045,1
P51449,c492046,1
P51449,c492047,0
P51449,c492048,1
P51449,c492049,1
P51449,c492050,1
P51449,c492051,1
P51449,c492052,1
P51449,c492053,1
P51449,c492054,1
P51449,c492055,1
P51449,c492056,1
P51449,c492057,1
P51449,c492058,1
P51449,c492059,1
P51449,c492060,1
P51449,c492061,1
P51449,c492062,1
P51449,c492063,1
P51449,c492064,1
P51449,c492065,1
P51449,c492066,1
P51449,c492067,1
P51449,c492068,1
P51449,c492069,1
P51449,c492070,1
P51449,c492071,1
P51449,c492072,1
P51449,c492073,1
P51449,c492074,1
P51449,c492075,1
P51449,c492076,1
P51449,c492077,1
P51449,c492078,1
P51449,c492079,1
P51449,c492080,1
P51449,c492081,1
P51449,c492083,1
P51449,c492084,1
P51449,c492085,1
P51449,c492086,1
P51449,c492087,1
P51449,c492088,1
P51449,c492089,1
P51449,c492090,1
P51449,c492091,1
P51449,c492092,1
P51449,c492093,1
P51449,c492094,1
P51449,c492095,1
P51449,c492096,1
P51449,c492097,1
P51449,c492098,1
P51449,c492099,1
P51449,c492100,1
P51449,c492101,1
P51449,c492102,1
P51449,c492103,1
P51449,c492104,1
P51449,c492105,1
P51449,c492106,1
P51449,c492107,1
P51449,c492108,1
P51449,c492109,1
P51449,c492110,1
P51449,c492111,1
P51449,c492112,1
P51449,c492113,1
P51449,c492114,1
P51449,c492115,1
P51449,c492116,1
P51449,c492117,1
P51449,c492118,1
P51449,c492119,1
P51449,c492120,1
P51449,c492121,1
P51449,c492122,1
P51449,c492123,1
P51449,c492124,1
P51449,c492126,1
P51449,c492127,1
P51449,c492128,1
P51449,c492129,1
P51449,c492130,1
P51449,c492131,1
P51449,c492132,1
P51449,c492133,1
P51449,c492134,1
P51449,c492135,1
P51449,c492136,1
P51449,c492137,1
P51449,c492138,1
P51449,c492139,1
P51449,c492141,1
P51449,c492142,1
P51449,c492143,1
P51449,c492144,1
P51449,c492146,1
P51449,c492147,1
P51449,c492148,1
P51449,c492149,1
P51449,c492150,1
P51449,c492151,1
P51449,c492152,1
P51449,c492153,1
P51449,c492154,1
P51449,c492155,1
P51449,c492156,1
P51449,c492157,1
P51449,c492158,1
P51449,c492159,1
P51449,c492160,0
P51449,c492161,0
P51449,c492162,1
P51449,c492163,1
P51449,c492164,1
P51449,c492165,1
P51449,c492166,0
P51449,c492167,0
P51449,c492168,1
P51449,c492169,1
P51449,c492170,1
P51449,c492171,1
P51449,c492172,1
P51449,c492173,1
P51449,c492174,1
P51449,c492175,1
P51449,c492176,1
P51449,c492177,1
P51449,c492178,1
P51449,c492179,1
P51449,c492180,1
P51449,c492181,1
P51449,c492182,1
P51449,c492183,1
P51449,c492184,1
P51449,c492185,1
P51449,c492186,1
P51449,c492187,1
P51449,c492188,1
P51449,c492189,1
P51449,c492190,1
P51449,c492191,1
P51449,c492192,1
P51449,c492193,1
P51449,c492194,1
P51449,c492195,1
P51449,c492196,1
P51449,c492197,1
P51449,c492198,1
P51449,c492199,1
P51449,c492200,1
P51449,c492201,1
P51449,c492202,1
P51449,c492203,1
P51449,c492204,1
P51449,c492205,1
P51449,c492206,1
P51449,c492207,1
P51449,c492208,1
P51449,c492209,1
P51449,c492210,1
P51449,c492211,1
P51449,c492212,1
P51449,c492213,1
P51449,c492214,1
P51449,c492215,0
P51449,c492216,1
P51449,c492219,1
P51449,c492220,1
P51449,c492221,1
P51449,c492222,1
P51449,c492223,1
P51449,c492224,1
P51449,c492225,1
P51449,c492226,1
P51449,c492227,1
P51449,c492228,1
P51449,c492229,1
P51449,c492230,1
P51449,c492231,1
P51449,c492232,1
P51449,c492233,1
P51449,c492234,1
P51449,c492235,1
P51449,c492236,1
P51449,c492237,1
P51449,c492239,1
P51449,c492240,1
P51449,c492241,0
P51449,c492242,1
P51449,c492243,1
P51449,c492244,0
P51449,c492245,1
P51449,c492246,1
P51449,c492247,1
P51449,c492249,1
P51449,c492250,1
P51449,c492251,0
P51449,c492252,1
P51449,c492253,1
P51449,c492254,0
P51449,c492255,1
P51449,c492256,1
P51449,c492257,1
P51449,c492258,1
P51449,c492259,1
P51449,c492260,1
P51449,c492261,1
P51449,c492262,1
P51449,c492263,1
P51449,c492264,1
P51449,c492265,1
P51449,c492266,1
P51449,c492267,1
P51449,c492268,1
P51449,c492269,1
P51449,c492270,1
P51449,c492271,1
P51449,c492272,1
P51449,c492273,1
P51449,c492274,1
P51449,c492275,1
P51449,c492276,1
P51449,c492277,1
P51449,c492278,1
P51449,c492279,1
P51449,c492280,1
P51449,c492281,1
P51449,c492282,1
P51449,c492283,1
P51449,c492284,1
P51449,c492285,1
P51449,c492286,1
P51449,c492287,1
P51449,c492288,1
P51449,c492289,1
P51449,c492290,1
P51449,c492291,1
P51449,c492292,1
P51449,c492293,1
P51449,c492294,1
P51449,c492295,1
P51449,c492296,1
P51449,c492297,1
P51449,c492298,1
P51449,c492299,1
P51449,c492300,1
P51449,c492301,1
P51449,c492302,1
P51449,c492303,1
P51449,c492304,1
P51449,c492305,1
P51449,c492306,1
P51449,c492307,1
P51449,c492308,1
P51449,c492309,0
P51449,c492310,1
P51449,c492311,0
P51449,c492313,0
P09382,c494606,0
P17931,c494606,0
P09382,c494607,0
P17931,c494607,0
P09382,c494608,0
P17931,c494608,0
P09382,c494609,0
P17931,c494609,0
P09382,c494610,0
P17931,c494610,0
P09382,c494613,0
P17931,c494613,0
P09382,c494614,0
P17931,c494614,0
P09382,c494616,0
P17931,c494616,0
P09382,c494618,0
P17931,c494618,0
P09382,c494636,0
P17931,c494636,0
P09382,c494644,0
P17931,c494644,0
P09382,c494656,0
P17931,c494656,0
P09382,c494787,0
P17931,c494787,0
P09382,c494788,0
P17931,c494788,0
P09382,c494847,0
P17931,c494847,0
P09382,c494848,0
P17931,c494848,0
P09382,c494849,0
P17931,c494849,0
P09382,c494850,0
P17931,c494850,0
P09382,c494851,0
P17931,c494851,0
P09382,c494852,0
P17931,c494852,0
P09382,c494853,0
P17931,c494853,0
P09382,c494854,0
P17931,c494854,0
P09382,c494855,0
P17931,c494855,0
P09382,c494856,0
P17931,c494856,0
P09382,c494857,0
P17931,c494857,0
P09382,c494858,0
P17931,c494858,0
P09382,c494859,0
P17931,c494859,0
P09382,c494860,0
P17931,c494860,0
P09382,c494861,0
P17931,c494861,0
P09382,c494862,0
P17931,c494862,0
P09382,c494863,0
P17931,c494863,0
P09382,c494864,0
P17931,c494864,0
P30968,c50000001,1
P30968,c50000002,1
P30968,c50000003,1
P30968,c50000004,1
P30968,c50000005,1
P30968,c50000006,1
P30968,c50000007,1
P25103,c50000040,1
P11142,c50000298,0
Q13698,c50000337,0
Q13698,c50000338,0
Q13698,c50000339,0
Q13698,c50000340,0
Q13698,c50000341,0
Q13698,c50000342,0
Q13698,c50000343,0
Q13698,c50000344,0
Q13698,c50000345,0
Q13698,c50000346,0
Q13698,c50000350,0
Q13698,c50000351,0
Q13698,c50000353,0
Q13698,c50000355,0
Q13698,c50000357,0
Q13698,c50000358,0
Q13698,c50000359,0
Q13698,c50000361,0
Q13698,c50000362,0
Q13698,c50000363,0
Q13698,c50000365,0
Q13698,c50000366,0
Q13698,c50000367,0
Q13698,c50000369,0
Q13698,c50000372,0
Q13698,c50000373,0
Q13698,c50000374,0
Q13698,c50000376,0
Q13698,c50000378,0
Q13698,c50000379,0
Q13698,c50000380,0
Q13698,c50000383,0
Q13698,c50000384,0
Q13698,c50000387,0
